Voltage(V),chargeCapacity,Current(A),Temperature (C)_1,Temperature (C)_2
3.426872253,0.043654333,-0.050009843,30.92084312,30.44551277
3.426564455,0.043654333,-0.05001336,30.92084312,30.32659912
3.425948858,0.043654333,-0.050009843,30.84640121,30.47598267
3.4253335,0.043654333,-0.050009843,30.85992813,30.47598267
3.425025702,0.043654333,-0.050009843,30.96482468,30.55066681
3.424410105,0.043654333,-0.050009843,30.96482468,30.370821
3.424102306,0.043654333,-0.050009843,30.89038467,30.44551277
3.42348671,0.043654333,-0.050009843,30.93437004,30.370821
3.422871351,0.043654333,-0.05001336,30.85992813,30.48973083
3.422563553,0.043654333,-0.050009843,30.93437004,30.41504288
3.421947956,0.043654333,-0.05001336,30.90391541,30.48973083
3.421640158,0.043654333,-0.050009843,30.82947159,30.3403492
3.421024561,0.043654333,-0.050009843,30.93437004,30.38457298
3.420409203,0.043654333,-0.05001336,30.85992813,30.41504288
3.419793606,0.043654333,-0.05001336,30.93437004,30.3098774
3.419485807,0.043654333,-0.05001336,30.85992813,30.41504288
3.419178009,0.043654333,-0.050009843,30.85992813,30.53395081
3.418562412,0.043654333,-0.050009843,30.82947159,30.45926285
3.418254614,0.043654333,-0.050009843,30.82947159,30.48973083
3.417947054,0.043654333,-0.05001336,30.97835732,30.60863113
3.417331457,0.043654333,-0.050009843,30.82947159,30.53395081
3.41671586,0.043654333,-0.050009843,30.90391541,30.45926285
3.41671586,0.043654333,-0.050009843,30.90391541,30.60863113
3.416100264,0.043654333,-0.05001336,30.90391541,30.68330574
3.415792465,0.043654333,-0.050009843,30.90391541,30.45926285
3.414869308,0.043654333,-0.05001336,30.82947159,30.53395081
3.414253712,0.043654333,-0.05001336,30.90391541,30.68330574
3.414253712,0.043654333,-0.050009843,30.90391541,30.45926285
3.413638115,0.043654333,-0.050009843,30.91744804,30.60863113
3.413330317,0.043654333,-0.05001336,30.90391541,30.65284348
3.41271472,0.043654333,-0.050009843,30.87345886,30.68330574
3.41271472,0.043654333,-0.050009843,30.8125515,30.68330574
3.411483765,0.043654333,-0.05001336,30.97835732,30.45926285
3.411483765,0.043654333,-0.05001336,30.87345886,30.54770088
3.411175966,0.043654333,-0.05001336,30.84300232,30.57816696
3.410560369,0.043654333,-0.05001336,30.91744804,30.50348473
3.410252571,0.043654333,-0.050016876,30.88699532,30.62238121
3.409637213,0.043654333,-0.05001336,30.8125515,30.59191895
3.409329414,0.043654333,-0.050009843,30.88699532,30.51723862
3.409021616,0.043654333,-0.05001336,30.84300232,30.54770088
3.408713818,0.043654333,-0.050009843,30.8125515,30.56145668
3.408098221,0.043654333,-0.05001336,30.8125515,30.62238121
3.407482624,0.043654333,-0.050009843,30.78209114,30.56145668
3.407175064,0.043654333,-0.05001336,30.85654259,30.48677444
3.406867266,0.043654333,-0.05001336,30.85654259,30.66659546
3.406559467,0.043654333,-0.050009843,30.85654259,30.56145668
3.405943871,0.043654333,-0.050009843,30.85654259,30.56145668
3.405943871,0.043654333,-0.05001336,30.78209114,30.56145668
3.405328274,0.043654333,-0.050009843,30.78209114,30.6361351
3.404712677,0.043654333,-0.050009843,30.78209114,30.48677444
3.404405117,0.043654333,-0.050009843,30.9309845,30.56145668
3.40378952,0.043654333,-0.05001336,30.82608986,30.6361351
3.403481722,0.043654333,-0.050009843,30.85654259,30.48677444
3.403173923,0.043654333,-0.05001336,30.82608986,30.56145668
3.402866125,0.043654333,-0.05001336,30.82608986,30.56145668
3.402558327,0.043654333,-0.05001336,30.82608986,30.56145668
3.401942968,0.043654333,-0.050009843,30.75163841,30.6361351
3.40163517,0.043654333,-0.05001336,30.85654259,30.56145668
3.401327372,0.043654333,-0.05001336,30.75163841,30.56145668
3.401019573,0.043654333,-0.05001336,30.9309845,30.53099823
3.400711775,0.043654333,-0.05001336,30.87008476,30.60567665
3.400096178,0.043654333,-0.05001336,30.82608986,30.6361351
3.39978838,0.043654333,-0.050009843,30.85654259,30.50053596
3.399480581,0.043654333,-0.05001336,30.79563904,30.53099823
3.399173021,0.043654333,-0.050009843,30.7651844,30.5752182
3.398865223,0.043654333,-0.05001336,30.79563904,30.5752182
3.398249626,0.043654333,-0.05001336,30.70427513,30.60567665
3.397941828,0.043654333,-0.050009843,30.79563904,30.5752182
3.397326231,0.043654333,-0.050009843,30.91407776,30.53099823
3.397018433,0.043654333,-0.050009843,30.80918121,30.54475975
3.397018433,0.043654333,-0.050009843,30.83963394,30.64989662
3.396403074,0.043654333,-0.050009843,30.73472977,30.51429749
3.396403074,0.043654333,-0.050009843,30.8227272,30.4700737
3.395479679,0.043654333,-0.05001336,30.6602726,30.51429749
3.395479679,0.043654333,-0.050009843,30.83963394,30.64989662
3.394864082,0.043654333,-0.050009843,30.83963394,30.45337677
3.394556284,0.043654333,-0.050009843,30.8227272,30.43961143
3.394248486,0.043654333,-0.05001336,30.77872849,30.42291641
3.393940926,0.043654333,-0.05001336,30.74827766,30.52806664
3.393325329,0.043654333,-0.05001336,30.85317612,30.51429749
3.39301753,0.043654333,-0.050009843,30.86672783,30.45337677
3.392709732,0.043654333,-0.05001336,30.71782494,30.48383713
3.392401934,0.043654333,-0.050009843,30.74827766,30.43961143
3.392401934,0.043654333,-0.050009843,30.70427513,30.52806664
3.391786337,0.043654333,-0.05001336,30.74827766,30.42291641
3.391786337,0.043654333,-0.050009843,30.77872849,30.49760437
3.391170979,0.043654333,-0.050009843,30.8227272,30.48383713
3.391170979,0.043654333,-0.050009843,30.79227829,30.51429749
3.390555382,0.043654333,-0.050009843,30.77538109,30.3786869
3.390247583,0.043654333,-0.05001336,30.61291313,30.46714783
3.389939785,0.043654333,-0.05001336,30.68737221,30.39245605
3.389324188,0.043654333,-0.05001336,30.68737221,30.39245605
3.38901639,0.043654333,-0.050009843,30.68737221,30.3619957
3.38901639,0.043654333,-0.050009843,30.88027763,30.39245605
3.388401031,0.043654333,-0.050009843,30.80583,30.46714783
3.388093233,0.043654333,-0.050009843,30.80583,30.54183388
3.387477636,0.043654333,-0.050009843,30.8362751,30.3619957
3.387477636,0.043654333,-0.050009843,30.91072273,30.46714783
3.38686204,0.043654333,-0.05001336,30.88027763,30.43669128
3.38686204,0.043654333,-0.050009843,30.80583,30.43669128
3.386554241,0.043654333,-0.050009843,30.77538109,30.46714783
3.386246443,0.043654333,-0.050006326,30.81938744,30.51137924
3.385938883,0.043654333,-0.05001336,30.88027763,30.4809227
3.385631084,0.043654333,-0.05001336,30.84983253,30.40623283
3.385323286,0.043654333,-0.050009843,30.81938744,30.4809227
3.384707689,0.043654333,-0.050009843,30.81938744,30.4809227
3.384707689,0.043654333,-0.05001336,30.74493408,30.4809227
3.384399891,0.043654333,-0.05001336,30.67047882,30.37577438
3.384092093,0.043654333,-0.05001336,30.74493408,30.4809227
3.383784294,0.043654333,-0.050009843,30.77538109,30.4809227
3.383476734,0.043654333,-0.050009843,30.78894234,30.37577438
3.383168936,0.043654333,-0.050009843,30.74493408,30.52515221
3.382861137,0.043654333,-0.050009843,30.81938744,30.37577438
3.382245541,0.043654333,-0.05001336,30.74493408,30.45046616
3.381937742,0.043654333,-0.05001336,30.78894234,30.45046616
3.381937742,0.043654333,-0.050009843,30.74493408,30.40623283
3.381629944,0.043654333,-0.05001336,30.78894234,30.37577438
3.381629944,0.043654333,-0.05001336,30.78894234,30.37577438
3.380706787,0.043654333,-0.050009843,30.81938744,30.45046616
3.381014347,0.043654333,-0.050006326,30.84983253,30.42001152
3.380706787,0.043654333,-0.050009843,30.78894234,30.34531593
3.38009119,0.043654333,-0.05001336,30.78894234,30.45046616
3.379783392,0.043654333,-0.05001336,30.74493408,30.34531593
3.379783392,0.043654333,-0.05001336,30.81938744,30.56938171
3.379167795,0.043654333,-0.05001336,30.71449089,30.52515221
3.378859997,0.043654333,-0.050009843,30.81938744,30.42001152
3.378859997,0.043654333,-0.05001336,30.86338997,30.37577438
3.3782444,0.043654333,-0.050009843,30.96827126,30.42001152
3.3782444,0.043654333,-0.050009843,30.86338997,30.52515221
3.37793684,0.043654333,-0.05001336,30.71449089,30.49469948
3.377321243,0.043654333,-0.050009843,30.86338997,30.42001152
3.377321243,0.043654333,-0.05001336,30.86338997,30.49469948
3.377321243,0.043654333,-0.050009843,30.78894234,30.49469948
3.376705647,0.043654333,-0.050009843,30.93783188,30.42001152
3.376705647,0.043654333,-0.050009843,30.93783188,30.49469948
3.37609005,0.043654333,-0.05001336,30.86338997,30.49469948
3.375782251,0.043654333,-0.050009843,30.78894234,30.49469948
3.375782251,0.043654333,-0.05001336,30.86338997,30.45046616
3.375474691,0.043654333,-0.05001336,30.78894234,30.56938171
3.375166893,0.043654333,-0.050009843,30.75849724,30.49469948
3.374859095,0.043654333,-0.050016876,30.78894234,30.56938171
3.374859095,0.043654333,-0.05001336,30.89383125,30.49469948
3.374551296,0.043654333,-0.050009843,30.93783188,30.34531593
3.374551296,0.043654333,-0.05001336,30.78894234,30.49469948
3.373935699,0.043654333,-0.050009843,30.90739059,30.49469948
3.373627901,0.043654333,-0.05001336,30.83294678,30.42001152
3.373012304,0.043654333,-0.050009843,30.86338997,30.38955498
3.373320103,0.043654333,-0.05001336,30.86338997,30.56938171
3.372704744,0.043654333,-0.050009843,30.80250359,30.56938171
3.372704744,0.043654333,-0.050009843,30.75849724,30.49469948
3.372089148,0.043654333,-0.050009843,30.86338997,30.42001152
3.372396946,0.043654333,-0.05001336,30.90739059,30.46424675
3.372089148,0.043654333,-0.050009843,30.90739059,30.49469948
3.371473551,0.043654333,-0.05001336,30.83294678,30.42001152
3.371473551,0.043654333,-0.050009843,30.93783188,30.42001152
3.370857954,0.043654333,-0.050009843,30.93783188,30.49469948
3.371165752,0.043654333,-0.050009843,30.83294678,30.53893089
3.370550156,0.043654333,-0.050009843,30.78894234,30.46424675
3.370550156,0.043654333,-0.050009843,30.93783188,30.43379211
3.370242357,0.043654333,-0.05001336,30.83294678,30.46424675
3.369934797,0.043654333,-0.050009843,30.72805214,30.56938171
3.369626999,0.043654333,-0.05001336,30.90739059,30.46424675
3.369626999,0.043654333,-0.05001336,30.87694931,30.50847816
3.369319201,0.043654333,-0.050009843,30.87694931,30.46424675
3.369011402,0.043654333,-0.050009843,30.84650612,30.56938171
3.368395805,0.043654333,-0.050009843,30.83294678,30.50847816
3.368703604,0.043654333,-0.05001336,30.80250359,30.53893089
3.368395805,0.043654333,-0.050009843,30.84650612,30.43379211
3.367780209,0.043654333,-0.050009843,30.72805214,30.50847816
3.367780209,0.043654333,-0.050009843,30.80250359,30.53893089
3.367472649,0.043654333,-0.05001336,30.84650612,30.46424675
3.367472649,0.043654333,-0.050009843,30.87694931,30.50847816
3.367472649,0.043654333,-0.050009843,30.77205849,30.43379211
3.36716485,0.043654333,-0.050009843,30.92095184,30.40333557
3.366857052,0.043654333,-0.05001336,30.77205849,30.47802544
3.366549253,0.043654333,-0.050009843,30.84650612,30.37288284
3.366241455,0.043654333,-0.05001336,30.84650612,30.43379211
3.366241455,0.043654333,-0.050009843,30.77205849,30.46424675
3.366241455,0.043654333,-0.050009843,30.84650612,30.50847816
3.365933657,0.043654333,-0.05001336,30.87694931,30.40333557
3.365625858,0.043654333,-0.05001336,30.89051437,30.40333557
3.36531806,0.043654333,-0.050009843,30.92095184,30.55270958
3.365010262,0.043654333,-0.050009843,30.81606674,30.52226067
3.364702702,0.043654333,-0.05001336,30.92095184,30.40333557
3.364702702,0.043654333,-0.050009843,30.81606674,30.44757462
3.364394903,0.043654333,-0.050009843,30.84650612,30.47802544
3.364394903,0.043654333,-0.050009843,30.78562546,30.40333557
3.363779306,0.043654333,-0.05001336,30.7416153,30.40333557
3.364087105,0.043654333,-0.05001336,30.81606674,30.44757462
3.363779306,0.043654333,-0.05001336,30.96495438,30.47802544
3.36316371,0.043654333,-0.05001336,30.7416153,30.44757462
3.362855911,0.043654333,-0.050009843,30.78562546,30.44757462
3.362548113,0.043654333,-0.050009843,30.89051437,30.44757462
3.362855911,0.043654333,-0.050009843,30.81606674,30.34242821
3.362548113,0.043654333,-0.050009843,30.81606674,30.40333557
3.362548113,0.043654333,-0.050009843,30.99538994,30.52226067
3.362240553,0.043654333,-0.050009843,30.78562546,30.44757462
3.361932755,0.043654333,-0.050009843,30.89051437,30.49181175
3.361932755,0.043654333,-0.050009843,30.7416153,30.44757462
3.361624956,0.043654333,-0.050009843,30.89051437,30.44757462
3.361317158,0.043654333,-0.05001336,30.81606674,30.44757462
3.361317158,0.043654333,-0.050009843,30.89051437,30.52226067
3.361009359,0.043654333,-0.050009843,30.860075,30.44757462
3.361009359,0.043654333,-0.050009843,30.81606674,30.52226067
3.360701561,0.043654333,-0.05001336,30.860075,30.52226067
3.360701561,0.043654333,-0.050009843,30.89051437,30.44757462
3.360085964,0.043654333,-0.050009843,30.89051437,30.44757462
3.360085964,0.043654333,-0.050009843,30.89051437,30.44757462
3.359778166,0.043654333,-0.050009843,30.82963562,30.44757462
3.359778166,0.043654333,-0.050009843,30.82963562,30.49181175
3.359778166,0.043654333,-0.05001336,30.82963562,30.41712189
3.359470606,0.043654333,-0.050009843,30.93451691,30.5664959
3.359470606,0.043654333,-0.050009843,30.75518227,30.41712189
3.359162807,0.043654333,-0.050009843,30.89051437,30.52226067
3.358855009,0.043654333,-0.050009843,30.860075,30.46136093
3.358547211,0.043654333,-0.05001336,30.93451691,30.49181175
3.358239412,0.043654333,-0.050009843,30.89051437,30.46136093
3.357931614,0.043654333,-0.05001336,30.860075,30.41712189
3.358239412,0.043654333,-0.050009843,30.93451691,30.49181175
3.357931614,0.043654333,-0.05001336,30.860075,30.52226067
3.357931614,0.043654333,-0.050009843,30.82963562,30.44757462
3.357623816,0.043654333,-0.050009843,30.75518227,30.46136093
3.357316017,0.043654333,-0.05001336,30.82963562,30.52226067
3.357623816,0.043654333,-0.050016876,30.860075,30.52226067
3.357008219,0.043654333,-0.05001336,30.93451691,30.41712189
3.357008219,0.043654333,-0.05001336,30.89051437,30.41712189
3.356700659,0.043654333,-0.05001336,30.78562546,30.35621834
3.356700659,0.043654333,-0.05001336,30.93451691,30.52226067
3.35639286,0.043654333,-0.050009843,30.860075,30.59694481
3.35639286,0.043654333,-0.050009843,30.89051437,30.50560188
3.35639286,0.043654333,-0.050009843,30.79919624,30.49181175
3.356085062,0.043654333,-0.05001336,30.78562546,30.41712189
3.355777264,0.043654333,-0.05001336,30.78562546,30.38666916
3.355469465,0.043654333,-0.05001336,30.860075,30.43091202
3.355469465,0.043654333,-0.050006326,30.87364388,30.46136093
3.355469465,0.043654333,-0.05001336,30.73831749,30.52226067
3.355161667,0.043654333,-0.050009843,30.65028572,30.46136093
3.355161667,0.043654333,-0.05001336,30.72474289,30.46136093
3.354853868,0.043654333,-0.050006326,30.69429779,30.41712189
3.354853868,0.043654333,-0.050009843,30.78562546,30.46136093
3.35454607,0.043654333,-0.050009843,30.90407944,30.46136093
3.35454607,0.043654333,-0.05001336,30.82963562,30.53604889
3.353930712,0.043654333,-0.05001336,30.90407944,30.38666916
3.35423851,0.043654333,-0.050009843,30.82963562,30.49181175
3.353930712,0.043654333,-0.050016876,30.78562546,30.53604889
3.353930712,0.043654333,-0.05001336,30.76875496,30.43091202
3.353622913,0.043654333,-0.05001336,30.90407944,30.43091202
3.353315115,0.043654333,-0.05001336,30.76875496,30.43091202
3.353315115,0.043654333,-0.05001336,30.79919624,30.38666916
3.353007317,0.043654333,-0.05001336,30.79919624,30.46136093
3.353007317,0.043654333,-0.05001336,30.82963562,30.47515106
3.352699518,0.043654333,-0.050009843,30.82963562,30.49181175
3.352699518,0.043654333,-0.050009843,30.82963562,30.43091202
3.35239172,0.043654333,-0.050009843,30.79919624,30.53604889
3.352699518,0.043654333,-0.050009843,30.82963562,30.50560188
3.35239172,0.043654333,-0.05001336,30.73831749,30.46136093
3.35239172,0.043654333,-0.050009843,30.82963562,30.53604889
3.352083921,0.043654333,-0.05001336,30.76875496,30.46136093
3.352083921,0.043654333,-0.05001336,30.70787811,30.3257637
3.351776123,0.043654333,-0.05001336,30.76875496,30.46136093
3.351776123,0.043654333,-0.050009843,30.87364388,30.53604889
3.351468563,0.043654333,-0.050009843,30.69429779,30.50560188
3.351468563,0.043654333,-0.050009843,30.79919624,30.37001228
3.351160765,0.043654333,-0.050009843,30.87364388,30.40045929
3.351160765,0.043654333,-0.05001336,30.76875496,30.38666916
3.350852966,0.043654333,-0.050009843,30.79919624,30.5664959
3.350545168,0.043654333,-0.05001336,30.82963562,30.38666916
3.350545168,0.043654333,-0.05001336,30.87364388,30.3257637
3.350545168,0.043654333,-0.050009843,30.87364388,30.46136093
3.350545168,0.043654333,-0.05001336,30.84320259,30.46136093
3.35023737,0.043654333,-0.050009843,30.82963562,30.48894501
3.35023737,0.043654333,-0.050009843,30.90407944,30.50560188
3.349929571,0.043654333,-0.05001336,30.73831749,30.50560188
3.349929571,0.043654333,-0.05001336,30.76875496,30.37001228
3.349929571,0.043654333,-0.050009843,30.84320259,30.50560188
3.349313974,0.043654333,-0.05001336,30.79919624,30.43091202
3.349313974,0.043654333,-0.05001336,30.87364388,30.50560188
3.349621773,0.043654333,-0.050009843,30.76875496,30.35621834
3.349313974,0.043654333,-0.05001336,30.79919624,30.50560188
3.349313974,0.043654333,-0.05001336,30.84320259,30.58028412
3.349006414,0.043654333,-0.050009843,30.84320259,30.40045929
